0,49
0,14
1,21
1,39
2,25
2,5
3,2
3,39
4,1
4,49
5,22
5,43
6,6
6,32
7,20
7,24
8,42
8,2
9,29
9,4
10,15
10,14
11,36
11,43
12,41
12,8
13,9
13,23
14,0
14,27
15,47
15,37
16,47
16,2
17,11
17,7
18,46
18,29
19,45
19,43
20,13
20,11
21,47
21,23
22,42
22,40
23,17
23,9
24,9
24,47
25,15
25,33
26,36
26,46
27,46
27,4
28,9
28,32
29,33
29,35
30,27
30,42
31,38
31,9
32,25
32,35
33,22
33,23
34,17
34,12
35,6
35,22
36,41
36,19
37,0
37,26
38,44
38,21
39,29
39,19
40,8
40,48
41,40
41,6
42,33
42,49
43,3
43,4
44,38
44,48
45,46
45,37
46,47
46,39
47,7
47,9
48,22
48,29
49,33
49,17
