0,27
0,34
1,137
1,139
2,60
2,70
3,1
3,182
4,110
4,120
5,139
5,113
6,180
6,129
7,30
7,52
8,46
8,169
9,100
9,158
10,169
10,17
11,61
11,129
12,180
12,42
13,143
13,167
14,67
14,17
15,192
15,23
16,150
16,86
17,40
17,70
18,164
18,21
19,8
19,44
20,157
20,77
21,68
21,184
22,197
22,199
23,161
23,179
24,28
24,188
25,57
25,147
26,56
26,126
27,67
27,142
28,106
28,114
29,142
29,132
30,47
30,4
31,139
31,166
32,39
32,102
33,36
33,89
34,16
34,175
35,182
35,159
36,189
36,155
37,72
37,192
38,83
38,188
39,110
39,93
40,176
40,58
41,43
41,27
42,166
42,31
43,59
43,20
44,23
44,25
45,193
45,129
46,171
46,106
47,194
47,106
48,77
48,133
49,127
49,115
50,97
50,38
51,188
51,38
52,178
52,105
53,107
53,43
54,93
54,2
55,163
55,161
56,183
56,55
57,170
57,40
58,1
58,186
59,171
59,33
60,194
60,29
61,7
61,14
62,157
62,133
63,85
63,40
64,78
64,153
65,89
65,174
66,75
66,147
67,157
67,160
68,155
68,189
69,174
69,33
70,30
70,151
71,38
71,161
72,183
72,152
73,34
73,101
74,77
74,32
75,32
75,81
76,100
76,194
77,55
77,38
78,186
78,86
79,173
79,27
80,2
80,53
81,194
81,174
82,122
82,4
83,39
83,63
84,69
84,1
85,11
85,92
86,5
86,85
87,175
87,161
88,72
88,25
89,89
89,196
90,50
90,4
91,45
91,136
92,60
92,52
93,103
93,179
94,57
94,84
95,88
95,143
96,106
96,7
97,173
97,109
98,7
98,54
99,147
99,188
100,171
100,195
101,40
101,186
102,136
102,132
103,107
103,85
104,35
104,72
105,90
105,94
106,177
106,107
107,33
107,180
108,161
108,185
109,190
109,5
110,63
110,35
111,37
111,78
112,138
112,36
113,98
113,110
114,10
114,109
115,72
115,173
116,154
116,196
117,167
117,91
118,19
118,74
119,94
119,134
120,44
120,137
121,189
121,46
122,196
122,157
123,172
123,138
124,163
124,147
125,78
125,127
126,156
126,199
127,42
127,113
128,164
128,40
129,35
129,125
130,33
130,164
131,47
131,3
132,54
132,23
133,46
133,153
134,71
134,93
135,96
135,136
136,141
136,174
137,160
137,158
138,59
138,36
139,58
139,178
140,69
140,105
141,28
141,20
142,121
142,75
143,81
143,161
144,85
144,137
145,183
145,100
146,130
146,116
147,80
147,113
148,125
148,141
149,108
149,181
150,197
150,37
151,173
151,184
152,157
152,29
153,166
153,73
154,164
154,146
155,78
155,25
156,115
156,177
157,59
157,199
158,18
158,65
159,62
159,102
160,176
160,126
161,48
161,162
162,84
162,159
163,178
163,79
164,164
164,23
165,141
165,180
166,2
166,46
167,149
167,197
168,154
168,173
169,75
169,27
170,178
170,0
171,17
171,174
172,197
172,173
173,35
173,194
174,170
174,10
175,99
175,110
176,51
176,179
177,188
177,108
178,111
178,100
179,154
179,40
180,65
180,128
181,79
181,102
182,35
182,21
183,131
183,60
184,2
184,50
185,78
185,90
186,36
186,87
187,161
187,68
188,126
188,2
189,168
189,125
190,58
190,142
191,46
191,85
192,195
192,141
193,162
193,8
194,163
194,56
195,100
195,40
196,85
196,107
197,88
197,76
198,100
198,195
199,122
199,106
