0,44
0,90
1,24
1,36
2,123
2,85
3,68
3,24
4,124
4,128
5,110
5,109
6,127
6,85
7,6
7,88
8,19
8,111
9,110
9,50
10,94
10,57
11,97
11,127
12,66
12,15
13,147
13,22
14,50
14,76
15,15
15,29
16,3
16,70
17,97
17,105
18,31
18,4
19,94
19,70
20,111
20,76
21,121
21,88
22,91
22,30
23,98
23,113
24,20
24,122
25,10
25,33
26,142
26,33
27,69
27,67
28,57
28,114
29,22
29,70
30,67
30,87
31,101
31,88
32,123
32,126
33,25
33,99
34,7
34,78
35,70
35,26
36,144
36,110
37,42
37,22
38,121
38,19
39,135
39,120
40,13
40,72
41,39
41,110
42,20
42,103
43,101
43,147
44,60
44,128
45,16
45,32
46,79
46,99
47,62
47,99
48,64
48,143
49,7
49,112
50,142
50,36
51,86
51,73
52,23
52,69
53,16
53,149
54,1
54,16
55,40
55,19
56,43
56,129
57,116
57,16
58,99
58,59
59,32
59,6
60,71
60,20
61,45
61,22
62,80
62,116
63,87
63,65
64,26
64,80
65,16
65,50
66,97
66,71
67,2
67,132
68,10
68,113
69,41
69,70
70,97
70,121
71,16
71,58
72,102
72,88
73,101
73,87
74,98
74,39
75,136
75,144
76,109
76,60
77,123
77,92
78,95
78,25
79,34
79,121
80,42
80,16
81,115
81,63
82,44
82,72
83,2
83,20
84,120
84,111
85,133
85,59
86,93
86,75
87,128
87,37
88,46
88,95
89,148
89,113
90,75
90,78
91,136
91,87
92,62
92,113
93,69
93,132
94,9
94,38
95,145
95,128
96,3
96,83
97,7
97,91
98,30
98,137
99,67
99,119
100,131
100,62
101,50
101,73
102,146
102,147
103,62
103,141
104,3
104,133
105,99
105,142
106,135
106,94
107,45
107,69
108,41
108,147
109,121
109,94
110,37
110,116
111,51
111,93
112,111
112,82
113,140
113,62
114,55
114,65
115,57
115,44
116,127
116,106
117,132
117,94
118,108
118,112
119,72
119,50
120,59
120,4
121,48
121,59
122,4
122,9
123,70
123,84
124,50
124,8
125,5
125,108
126,60
126,10
127,16
127,141
128,64
128,113
129,36
129,53
130,148
130,91
131,48
131,89
132,126
132,4
133,115
133,116
134,114
134,36
135,142
135,0
136,95
136,117
137,85
137,20
138,148
138,143
139,145
139,117
140,80
140,69
141,123
141,25
142,10
142,8
143,148
143,107
144,64
144,103
145,143
145,116
146,87
146,25
147,83
147,101
148,19
148,111
149,73
149,25
