0,142
0,12
0,2
0,106
0,107
0,11
0,88
0,101
0,136
0,139
1,118
1,13
1,71
1,86
1,73
1,73
1,117
1,146
1,26
1,89
2,78
2,85
2,13
2,67
2,86
2,77
2,83
2,110
2,139
2,145
3,82
3,39
3,16
3,6
3,24
3,141
3,61
3,73
3,86
3,86
4,142
4,85
4,145
4,12
4,74
4,147
4,104
4,43
4,89
4,61
5,138
5,6
5,6
5,105
5,106
5,106
5,13
5,107
5,17
5,45
6,31
6,14
6,149
6,83
6,107
6,66
6,138
6,118
6,54
6,70
7,28
7,41
7,17
7,17
7,131
7,11
7,40
7,47
7,54
7,141
8,104
8,86
8,77
8,115
8,146
8,54
8,54
8,34
8,92
8,29
9,16
9,105
9,105
9,17
9,101
9,54
9,82
9,104
9,141
9,98
10,141
10,29
10,129
10,139
10,34
10,83
10,13
10,89
10,12
10,102
11,59
11,141
11,56
11,125
11,142
11,61
11,43
11,121
11,11
11,104
12,142
12,16
12,77
12,77
12,77
12,73
12,140
12,13
12,66
12,88
13,22
13,130
13,61
13,61
13,116
13,90
13,24
13,86
13,73
13,121
14,121
14,21
14,17
14,92
14,73
14,12
14,138
14,19
14,71
14,64
15,88
15,64
15,65
15,13
15,104
15,141
15,147
15,61
15,29
15,80
16,23
16,124
16,58
16,92
16,86
16,11
16,149
16,26
16,34
16,5
17,83
17,121
17,105
17,133
17,138
17,120
17,141
17,141
17,19
17,143
18,129
18,146
18,103
18,91
18,11
18,73
18,19
18,6
18,70
18,77
19,11
19,142
19,101
19,0
19,141
19,105
19,77
19,147
19,20
19,5
20,11
20,39
20,13
20,13
20,82
20,64
20,138
20,145
20,105
20,20
21,13
21,26
21,26
21,64
21,92
21,36
21,81
21,28
21,28
21,129
22,28
22,1
22,77
22,141
22,105
22,124
22,19
22,104
22,107
22,111
23,134
23,118
23,35
23,143
23,139
23,86
23,121
23,77
23,129
23,68
24,10
24,59
24,52
24,117
24,105
24,147
24,78
24,73
24,89
24,118
25,90
25,139
25,11
25,28
25,125
25,66
25,77
25,24
25,147
25,19
26,61
26,66
26,129
26,54
26,116
26,29
26,90
26,28
26,11
26,26
27,20
27,77
27,12
27,12
27,12
27,111
27,104
27,142
27,89
27,71
28,16
28,14
28,142
28,39
28,123
28,88
28,77
28,145
28,105
28,76
29,78
29,29
29,149
29,105
29,11
29,130
29,138
29,12
29,14
29,121
30,129
30,91
30,59
30,19
30,13
30,66
30,17
30,139
30,147
30,96
31,86
31,104
31,109
31,79
31,131
31,12
31,28
31,29
31,118
31,33
32,12
32,129
32,129
32,14
32,58
32,90
32,59
32,22
32,11
32,143
33,31
33,67
33,54
33,98
33,82
33,11
33,80
33,39
33,145
33,141
34,56
34,17
34,11
34,110
34,138
34,79
34,16
34,35
34,77
34,82
35,6
35,12
35,56
35,138
35,45
35,67
35,28
35,29
35,88
35,141
36,76
36,19
36,129
36,16
36,77
36,28
36,28
36,12
36,85
36,36
37,11
37,11
37,13
37,82
37,24
37,33
37,89
37,145
37,121
37,105
38,76
38,13
38,13
38,36
38,67
38,88
38,20
38,95
38,39
38,86
39,82
39,90
39,30
39,117
39,123
39,20
39,79
39,146
39,6
39,40
40,11
40,88
40,85
40,73
40,65
