0,111
0,15
0,124
0,72
0,145
1,102
1,141
1,18
1,76
1,54
2,147
2,78
2,98
2,48
2,145
3,30
3,66
3,110
3,145
3,92
4,145
4,16
4,111
4,93
4,138
5,118
5,25
5,102
5,69
5,67
6,48
6,48
6,47
6,107
6,9
7,51
7,145
7,22
7,79
7,72
8,50
8,48
8,84
8,146
8,72
9,9
9,124
9,15
9,14
9,90
10,98
10,50
10,64
10,21
10,76
11,60
11,60
11,102
11,69
11,145
12,127
12,14
12,25
12,146
12,126
13,124
13,138
13,127
13,93
13,132
14,14
14,14
14,147
14,48
14,130
15,86
15,98
15,135
15,30
15,138
16,7
16,110
16,140
16,89
16,138
17,14
17,11
17,149
17,1
17,89
18,30
18,66
18,138
18,4
18,16
19,123
19,73
19,12
19,140
19,40
20,9
20,138
20,138
20,17
20,141
21,94
21,41
21,101
21,110
21,135
22,69
22,135
22,78
22,21
22,25
23,127
23,137
23,37
23,120
23,86
24,13
24,24
24,40
24,11
24,14
25,50
25,50
25,131
25,138
25,22
26,60
26,24
26,149
26,4
26,145
27,76
27,93
27,30
27,69
27,149
28,144
28,91
28,94
28,35
28,103
29,124
29,64
29,149
29,11
29,116
30,119
30,8
30,145
30,80
30,76
31,103
31,48
31,48
31,137
31,93
32,47
32,135
32,93
32,62
32,92
33,130
33,45
33,24
33,137
33,110
34,93
34,17
34,137
34,19
34,22
35,93
35,79
35,79
35,44
35,149
36,140
36,118
36,138
36,35
36,48
37,83
37,138
37,16
37,62
37,130
38,121
38,121
38,145
38,110
38,48
39,138
39,69
39,1
39,86
39,100
40,141
40,137
40,36
40,87
40,79
41,118
41,5
41,69
41,22
41,41
42,127
42,79
42,69
42,60
42,76
43,104
43,60
43,130
43,134
43,86
44,124
44,45
44,14
44,146
44,138
45,60
45,60
45,142
45,140
45,120
46,17
46,109
46,4
46,79
46,57
47,25
47,8
47,21
47,146
47,93
48,98
48,96
48,123
48,129
48,142
49,110
49,110
49,137
49,118
49,14
50,79
50,126
50,126
50,93
50,135
51,111
51,136
51,89
51,127
51,90
52,72
52,3
52,3
52,149
52,4
53,93
53,138
53,146
53,10
53,72
54,3
54,145
54,33
54,77
54,135
55,86
55,131
55,48
55,135
55,14
56,81
56,91
56,60
56,26
56,93
57,147
57,50
57,94
57,60
57,118
58,120
58,111
58,62
58,116
58,19
59,86
59,44
59,98
59,79
59,8
60,70
60,60
60,96
60,138
60,109
61,6
61,24
61,92
61,118
61,22
62,138
62,89
62,93
62,113
62,25
63,77
63,4
63,60
63,135
63,7
64,47
64,93
64,108
64,38
64,147
65,89
65,10
65,79
65,16
65,76
66,12
66,16
66,24
66,77
66,146
67,145
67,25
67,42
67,119
67,24
68,12
68,140
68,94
68,64
68,147
69,60
69,9
69,111
69,44
69,24
70,141
70,64
70,87
70,80
70,127
71,25
71,67
71,1
71,138
71,109
72,124
72,93
72,5
72,86
72,32
73,48
73,7
73,24
73,1
73,106
74,138
74,141
74,121
74,54
74,94
75,60
75,101
75,23
75,66
75,104
76,143
76,89
76,60
76,67
76,137
77,82
77,16
77,121
77,24
77,77
78,72
78,145
78,134
78,121
78,44
79,86
79,120
79,25
79,130
79,141
80,41
80,98
80,62
80,64
80,71
81,140
81,84
81,20
81,86
81,25
82,121
82,89
82,67
82,140
82,115
83,14
83,14
83,135
83,76
83,143
84,53
84,14
84,149
84,149
84,12
85,149
85,57
85,69
85,46
85,72
86,24
86,36
86,110
86,112
86,127
87,89
87,14
87,3
87,119
87,76
88,86
88,138
88,19
88,141
88,24
89,125
89,82
89,121
89,127
89,109
90,102
90,93
90,69
90,47
90,48
91,142
91,138
91,135
91,141
91,4
